* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 2:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_b_135_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
343.522 90.159 59.935
343.858 90.230 59.600
344.195 90.299 59.208
344.531 90.365 58.764
344.868 90.427 58.269
345.204 90.484 57.728
345.541 90.536 57.144
345.877 90.582 56.522
346.214 90.623 55.866
346.550 90.658 55.181
346.886 90.686 54.473
347.223 90.708 53.744
347.559 90.724 53.002
347.896 90.733 52.248
348.232 90.736 51.488
348.569 90.733 50.726
348.905 90.724 49.964
349.242 90.708 49.206
349.578 90.687 48.454
349.915 90.660 47.711
350.251 90.628 46.980
350.587 90.590 46.262
350.924 90.547 45.561
351.260 90.498 44.878
351.597 90.444 44.216
351.933 90.385 43.576
352.270 90.320 42.964
352.606 90.250 42.380
352.943 90.175 41.829
353.279 90.095 41.314
353.616 90.010 40.839
353.952 89.920 40.408
354.288 89.825 40.025
354.625 89.726 39.693
354.961 89.623 39.416
355.298 89.516 39.199
355.634 89.407 39.043
355.971 89.295 38.953
356.307 89.182 38.931
356.644 89.068 38.977
356.980 88.955 39.093
357.317 88.843 39.280
357.653 88.734 39.536
357.990 88.630 39.860
358.326 88.531 40.250
358.662 88.438 40.703
358.999 88.354 41.214
359.335 88.280 41.779
359.672 88.217 42.391
360.008 88.166 43.044
360.345 88.128 43.731
360.681 88.105 44.443
361.018 88.097 45.172
361.354 88.104 45.909
361.691 88.127 46.645
362.027 88.166 47.369
362.363 88.220 48.072
362.700 88.289 48.745
363.036 88.372 49.378
363.373 88.466 49.963
363.709 88.573 50.491
364.046 88.688 50.956
364.382 88.812 51.352
364.719 88.942 51.672
365.055 89.077 51.914
365.392 89.215 52.074
365.728 89.355 52.151
366.064 89.495 52.144
366.401 89.634 52.054
366.737 89.771 51.883
367.074 89.905 51.633
367.410 90.036 51.309
367.747 90.162 50.913
368.083 90.283 50.449
368.420 90.398 49.924
368.756 90.508 49.341
369.093 90.611 48.706
369.429 90.708 48.022
369.765 90.799 47.296
370.102 90.884 46.530
370.438 90.962 45.729
370.775 91.033 44.898
371.111 91.098 44.038
371.448 91.156 43.154
371.784 91.208 42.249
372.121 91.254 41.326
372.457 91.293 40.386
372.794 91.325 39.434
373.130 91.350 38.472
373.466 91.369 37.503
373.803 91.382 36.530
374.139 91.387 35.554
374.476 91.386 34.582
374.812 91.378 33.614
375.149 91.364 32.655
375.485 91.342 31.709
375.822 91.314 30.779
376.158 91.280 29.870
376.495 91.239 28.985
376.831 91.192 28.129
377.168 91.139 27.305
377.504 91.080 26.518
377.840 91.016 25.771
378.177 90.947 25.069
378.513 90.873 24.415
378.850 90.796 23.811
379.186 90.715 23.260
379.523 90.632 22.765
379.859 90.547 22.328
380.196 90.461 21.950
380.532 90.375 21.631
380.869 90.290 21.372
381.205 90.208 21.170
381.541 90.128 21.026
381.878 90.053 20.935
382.214 89.984 20.895
382.551 89.921 20.902
382.887 89.866 20.949
383.224 89.820 21.031
383.560 89.784 21.141
383.897 89.759 21.272
384.233 89.745 21.414
384.570 89.743 21.560
384.906 89.752 21.700
385.242 89.773 21.825
385.579 89.806 21.925
385.915 89.850 21.991
386.252 89.903 22.014
386.588 89.965 21.987
386.925 90.035 21.901
387.261 90.110 21.749
387.598 90.191 21.526
387.934 90.275 21.228
388.271 90.360 20.850
388.607 90.446 20.390
388.943 90.530 19.848
389.280 90.613 19.224
389.616 90.691 18.518
389.953 90.765 17.734
390.289 90.833 16.874
390.626 90.895 15.941
390.962 90.949 14.943
391.299 90.995 13.882
391.635 91.033 12.764
391.972 91.062 11.596
392.308 91.082 10.383
392.645 91.093 9.131
392.981 91.094 7.845
393.317 91.085 6.533
393.654 91.067 5.198
393.990 91.039 3.847
394.327 91.001 2.485
394.663 90.954 1.116
395.000 90.897 -0.256
395.336 90.830 -1.625
395.673 90.754 -2.988
396.009 90.668 -4.340
396.346 90.574 -5.679
396.682 90.470 -7.000
397.018 90.357 -8.301
397.355 90.235 -9.577
397.691 90.105 -10.827
398.028 89.966 -12.046
398.364 89.818 -13.231
398.701 89.662 -14.379
399.037 89.497 -15.488
399.374 89.324 -16.552
399.710 89.143 -17.569
400.047 88.953 -18.534
400.383 88.755 -19.443
400.719 88.548 -20.292
401.056 88.334 -21.075
401.392 88.111 -21.788
401.729 87.879 -22.423
402.065 87.639 -22.974
402.402 87.391 -23.434
402.738 87.135 -23.795
403.075 86.870 -24.050
403.411 86.597 -24.189
403.748 86.316 -24.203
404.084 86.027 -24.084
404.420 85.730 -23.823
404.757 85.426 -23.410
405.093 85.116 -22.839
405.430 84.801 -22.102
405.766 84.481 -21.194
406.103 84.159 -20.111
406.439 83.836 -18.853
406.776 83.516 -17.421
407.112 83.201 -15.819
407.449 82.895 -14.055
407.785 82.602 -12.140
408.121 82.326 -10.089
408.458 82.074 -7.918
408.794 81.850 -5.650
409.131 81.658 -3.307
409.467 81.503 -0.916
409.804 81.389 1.497
410.140 81.317 3.904
410.477 81.287 6.277
410.813 81.299 8.589
411.150 81.348 10.814
411.486 81.432 12.930
411.823 81.545 14.915
412.159 81.682 16.752
412.495 81.838 18.429
412.832 82.006 19.934
413.168 82.182 21.263
413.505 82.361 22.412
413.841 82.540 23.384
414.178 82.716 24.182
414.514 82.885 24.815
414.851 83.045 25.292
415.187 83.195 25.627
415.524 83.333 25.833
415.860 83.458 25.926
416.196 83.570 25.923
416.533 83.668 25.842
416.869 83.751 25.700
417.206 83.821 25.515
417.542 83.876 25.304
417.879 83.918 25.086
418.215 83.947 24.876
418.552 83.964 24.689
418.888 83.969 24.540
419.225 83.964 24.442
419.561 83.951 24.405
419.897 83.930 24.438
420.234 83.903 24.551
420.570 83.872 24.748
420.907 83.839 25.032
421.243 83.806 25.407
421.580 83.774 25.871
421.916 83.747 26.422
422.253 83.726 27.057
422.589 83.713 27.770
422.926 83.709 28.554
423.262 83.718 29.401
423.598 83.740 30.302
423.935 83.775 31.247
424.271 83.826 32.225
424.608 83.893 33.225
424.944 83.975 34.238
425.281 84.072 35.252
425.617 84.184 36.259
425.954 84.311 37.247
426.290 84.450 38.209
426.627 84.601 39.136
426.963 84.763 40.022
427.299 84.934 40.861
427.636 85.114 41.647
427.972 85.301 42.377
428.309 85.493 43.045
428.645 85.691 43.651
428.982 85.892 44.191
429.318 86.096 44.665
429.655 86.301 45.070
429.991 86.508 45.407
430.328 86.716 45.676
430.664 86.923 45.877
431.001 87.130 46.010
431.337 87.335 46.077
431.673 87.539 46.077
432.010 87.740 46.012
432.346 87.939 45.883
432.683 88.135 45.692
433.019 88.327 45.440
433.356 88.516 45.130
433.692 88.701 44.761
434.029 88.882 44.338
434.365 89.058 43.861
434.702 89.229 43.333
435.038 89.395 42.757
435.374 89.556 42.135
435.711 89.712 41.469
436.047 89.862 40.763
436.384 90.007 40.020
436.720 90.147 39.241
437.057 90.280 38.431
437.393 90.408 37.592
437.730 90.530 36.727
438.066 90.647 35.839
438.403 90.758 34.931
438.739 90.863 34.006
439.075 90.962 33.067
439.412 91.057 32.115
439.748 91.145 31.155
440.085 91.229 30.188
440.421 91.307 29.217
440.758 91.381 28.244
441.094 91.449 27.271
441.431 91.513 26.300
441.767 91.573 25.332
442.104 91.628 24.370
442.440 91.679 23.414
442.776 91.726 22.467
443.113 91.770 21.528
443.449 91.810 20.599
443.786 91.847 19.681
444.122 91.880 18.774
444.459 91.911 17.878
444.795 91.940 16.995
445.132 91.966 16.123
445.468 91.989 15.263
445.805 92.011 14.416
446.141 92.030 13.580
446.478 92.048 12.756
446.814 92.063 11.944
447.150 92.077 11.143
447.487 92.090 10.354
447.823 92.101 9.576
448.160 92.111 8.809
448.496 92.119 8.054
448.833 92.127 7.309
449.169 92.133 6.576
449.506 92.138 5.854
449.842 92.143 5.143
450.179 92.146 4.443
450.515 92.149 3.754
450.851 92.152 3.077
451.188 92.155 2.410
451.524 92.157 1.754
451.861 92.160 1.108
452.197 92.162 0.472
452.534 92.166 -0.155
452.870 92.169 -0.773
453.207 92.174 -1.385
453.543 92.180 -1.990
453.880 92.187 -2.591
454.216 92.195 -3.188
454.552 92.205 -3.783
454.889 92.217 -4.379
455.225 92.229 -4.977
455.562 92.244 -5.579
455.898 92.260 -6.187
456.235 92.278 -6.804
456.571 92.298 -7.431
456.908 92.318 -8.072
457.244 92.340 -8.728
457.581 92.363 -9.401
457.917 92.387 -10.094
458.253 92.411 -10.808
458.590 92.436 -11.545
458.926 92.460 -12.308
459.263 92.484 -13.097
459.599 92.507 -13.913
459.936 92.528 -14.758
460.272 92.548 -15.632
460.609 92.565 -16.536
460.945 92.580 -17.470
461.282 92.592 -18.433
461.618 92.600 -19.425
461.954 92.605 -20.444
462.291 92.605 -21.489
462.627 92.600 -22.558
462.964 92.590 -23.649
463.300 92.575 -24.759
463.637 92.553 -25.884
463.973 92.525 -27.022
464.310 92.491 -28.168
464.646 92.450 -29.318
464.983 92.401 -30.467
465.319 92.345 -31.609
465.656 92.282 -32.740
465.992 92.210 -33.855
466.328 92.131 -34.947
466.665 92.045 -36.010
467.001 91.950 -37.040
467.338 91.848 -38.030
467.674 91.738 -38.975
468.011 91.621 -39.871
468.347 91.497 -40.712
468.684 91.367 -41.494
469.020 91.230 -42.213
469.357 91.088 -42.867
469.693 90.940 -43.453
470.029 90.789 -43.969
470.366 90.633 -44.414
470.702 90.475 -44.787
471.039 90.314 -45.090
471.375 90.153 -45.322
471.712 89.991 -45.487
472.048 89.830 -45.587
472.385 89.671 -45.624
472.721 89.515 -45.604
473.058 89.363 -45.530
473.394 89.215 -45.407
473.730 89.073 -45.241
474.067 88.938 -45.036
474.403 88.810 -44.799
474.740 88.690 -44.535
475.076 88.579 -44.249
475.413 88.476 -43.947
475.749 88.383 -43.634
476.086 88.299 -43.314
476.422 88.224 -42.993
476.759 88.158 -42.675
477.095 88.101 -42.362
477.431 88.052 -42.058
477.768 88.012 -41.767
478.104 87.979 -41.489
478.441 87.954 -41.227
478.777 87.935 -40.983
479.114 87.923 -40.758
479.450 87.917 -40.552
479.787 87.917 -40.366
480.123 87.922 -40.201
480.460 87.932 -40.058
480.796 87.946 -39.936
481.133 87.965 -39.837
481.469 87.987 -39.760
481.805 88.014 -39.706
482.142 88.044 -39.676
482.478 88.078 -39.671
482.815 88.116 -39.692
483.151 88.156 -39.739
483.488 88.200 -39.815
483.824 88.246 -39.920
484.161 88.295 -40.057
484.497 88.346 -40.226
484.834 88.399 -40.430
485.170 88.454 -40.670
485.506 88.510 -40.947
485.843 88.567 -41.263
486.179 88.625 -41.620
486.516 88.683 -42.019
486.852 88.740 -42.460
487.189 88.797 -42.945
487.525 88.853 -43.474
487.862 88.908 -44.048
488.198 88.960 -44.666
488.535 89.011 -45.329
488.871 89.059 -46.037
489.207 89.103 -46.788
489.544 89.145 -47.583
489.880 89.182 -48.420
490.217 89.216 -49.298
490.553 89.245 -50.217
490.890 89.270 -51.174
491.226 89.290 -52.169
491.563 89.305 -53.199
491.899 89.315 -54.264
492.236 89.319 -55.361
492.572 89.317 -56.488
492.908 89.310 -57.644
493.245 89.297 -58.826
493.581 89.277 -60.031
493.918 89.251 -61.259
494.254 89.218 -62.506
494.591 89.178 -63.769
494.927 89.132 -65.046
495.264 89.078 -66.334
495.600 89.018 -67.630
495.937 88.950 -68.930
496.273 88.874 -70.232
496.609 88.791 -71.531
496.946 88.700 -72.825
497.282 88.601 -74.109
497.619 88.495 -75.380
497.955 88.380 -76.635
498.292 88.257 -77.869
498.628 88.127 -79.079
498.965 87.988 -80.260
499.301 87.841 -81.410
499.638 87.687 -82.525
499.974 87.524 -83.601
500.311 87.353 -84.634
500.647 87.175 -85.622
500.983 86.988 -86.561
501.320 86.794 -87.448
501.656 86.593 -88.279
501.993 86.384 -89.052
502.329 86.167 -89.765
502.666 85.944 -90.414
503.002 85.713 -90.997
503.339 85.476 -91.510
503.675 85.232 -91.951
504.012 84.982 -92.318
504.348 84.725 -92.607
504.684 84.463 -92.816
505.021 84.194 -92.941
505.357 83.920 -92.979
505.694 83.641 -92.927
506.030 83.356 -92.783
506.367 83.066 -92.541
506.703 82.772 -92.200
507.040 82.473 -91.755
507.376 82.171 -91.203
507.713 81.864 -90.542
508.049 81.554 -89.767
508.385 81.242 -88.878
508.722 80.928 -87.871
509.058 80.612 -86.746
509.395 80.297 -85.502
509.731 79.982 -84.139
510.068 79.669 -82.660
510.404 79.360 -81.066
510.741 79.056 -79.363
511.077 78.761 -77.554
511.414 78.475 -75.648
511.750 78.202 -73.653
512.086 77.944 -71.579
512.423 77.704 -69.437
512.759 77.486 -67.241
513.096 77.292 -65.005
513.432 77.124 -62.743
513.769 76.985 -60.472
514.105 76.876 -58.209
514.442 76.797 -55.969
514.778 76.749 -53.772
515.115 76.731 -51.632
515.451 76.741 -49.564
515.788 76.776 -47.584
516.124 76.834 -45.705
516.460 76.912 -43.938
516.797 77.005 -42.294
517.133 77.111 -40.778
517.470 77.227 -39.400
517.806 77.348 -38.161
518.143 77.472 -37.062
518.479 77.596 -36.103
518.816 77.718 -35.283
519.152 77.837 -34.596
519.489 77.949 -34.037
519.825 78.054 -33.598
520.161 78.151 -33.271
520.498 78.238 -33.044
520.834 78.315 -32.907
521.171 78.381 -32.849
521.507 78.435 -32.858
521.844 78.478 -32.921
522.180 78.509 -33.024
522.517 78.527 -33.154
522.853 78.534 -33.300
523.190 78.528 -33.447
523.526 78.510 -33.583
523.862 78.481 -33.695
524.199 78.440 -33.772
524.535 78.389 -33.802
524.872 78.326 -33.774
525.208 78.255 -33.676
525.545 78.173 -33.501
525.881 78.084 -33.239
526.218 77.988 -32.881
526.554 77.885 -32.422
526.891 77.778 -31.857
527.227 77.668 -31.180
527.563 77.557 -30.388
527.900 77.446 -29.481
528.236 77.338 -28.460
528.573 77.234 -27.326
528.909 77.138 -26.083
529.246 77.052 -24.735
529.582 76.978 -23.293
529.919 76.918 -21.763
530.255 76.875 -20.156
530.592 76.851 -18.485
530.928 76.846 -16.762
531.264 76.862 -15.001
531.601 76.899 -13.217
531.937 76.956 -11.423
532.274 77.034 -9.636
532.610 77.130 -7.870
532.947 77.243 -6.137
533.283 77.371 -4.449
533.620 77.511 -2.821
533.956 77.663 -1.258
534.293 77.822 0.229
534.629 77.988 1.636
534.966 78.158 2.958
535.302 78.331 4.191
535.638 78.505 5.338
535.975 78.678 6.397
536.311 78.851 7.372
536.648 79.021 8.268
536.984 79.190 9.088
537.321 79.355 9.840
537.657 79.518 10.530
537.994 79.678 11.164
538.330 79.836 11.750
538.667 79.991 12.294
539.003 80.145 12.803
539.339 80.297 13.284
539.676 80.449 13.742
540.012 80.600 14.182
540.349 80.752 14.607
540.685 80.905 15.022
541.022 81.058 15.429
541.358 81.214 15.831
541.695 81.371 16.227
542.031 81.531 16.618
542.368 81.693 17.005
542.704 81.859 17.386
543.040 82.027 17.761
543.377 82.197 18.127
543.713 82.371 18.484
544.050 82.547 18.829
544.386 82.726 19.160
544.723 82.907 19.474
545.059 83.090 19.770
545.396 83.275 20.045
545.732 83.461 20.296
546.069 83.648 20.523
546.405 83.837 20.722
546.742 84.025 20.894
547.078 84.214 21.034
547.414 84.403 21.143
547.751 84.591 21.219
548.087 84.779 21.263
548.424 84.965 21.272
548.760 85.151 21.246
549.097 85.335 21.186
549.433 85.517 21.092
549.770 85.697 20.964
550.106 85.875 20.801
550.443 86.052 20.606
550.779 86.226 20.379
551.115 86.397 20.120
551.452 86.566 19.831
551.788 86.733 19.512
552.125 86.898 19.166
552.461 87.059 18.792
552.798 87.219 18.393
553.134 87.376 17.969
553.471 87.530 17.522
553.807 87.682 17.051
554.143 87.832 16.559
554.480 87.979 16.047
554.816 88.124 15.514
555.153 88.266 14.962
555.489 88.406 14.391
555.826 88.543 13.802
556.162 88.679 13.195
556.499 88.811 12.570
556.835 88.942 11.928
557.172 89.070 11.269
557.508 89.195 10.593
557.845 89.318 9.900
558.181 89.438 9.191
558.517 89.555 8.465
558.854 89.670 7.723
559.190 89.782 6.964
559.527 89.890 6.190
559.863 89.996 5.400
560.200 90.099 4.595
560.536 90.198 3.775
560.873 90.294 2.941
561.209 90.387 2.094
561.546 90.476 1.234
561.882 90.561 0.362
562.218 90.643 -0.521
562.555 90.721 -1.414
562.891 90.795 -2.316
563.228 90.865 -3.226
563.564 90.932 -4.143
563.901 90.994 -5.065
564.237 91.053 -5.990
564.574 91.107 -6.919
564.910 91.158 -7.848
565.247 91.204 -8.777
565.583 91.247 -9.703
565.919 91.286 -10.626
566.256 91.320 -11.544
566.592 91.351 -12.456
566.929 91.379 -13.358
567.265 91.402 -14.251
567.602 91.423 -15.134
567.938 91.439 -16.003
568.275 91.453 -16.858
568.611 91.463 -17.698
568.948 91.471 -18.522
569.284 91.476 -19.329
569.621 91.478 -20.116
569.957 91.478 -20.886
570.293 91.476 -21.635
570.630 91.472 -22.363
570.966 91.466 -23.070
571.303 91.459 -23.757
571.639 91.451 -24.421
571.976 91.441 -25.064
572.312 91.432 -25.686
572.649 91.421 -26.288
572.985 91.411 -26.868
573.322 91.400 -27.428
573.658 91.390 -27.969
573.994 91.380 -28.491
574.331 91.372 -28.996
574.667 91.364 -29.484
575.004 91.357 -29.956
575.340 91.351 -30.415
575.677 91.347 -30.860
576.013 91.344 -31.294
576.350 91.343 -31.717
576.686 91.344 -32.133
577.023 91.347 -32.541
577.359 91.351 -32.943
577.695 91.358 -33.342
578.032 91.366 -33.739
578.368 91.376 -34.134
578.705 91.388 -34.531
579.041 91.402 -34.929
579.378 91.417 -35.332
579.714 91.434 -35.739
580.051 91.452 -36.153
580.387 91.471 -36.573
580.724 91.492 -37.004
581.060 91.513 -37.443
581.396 91.536 -37.893
581.733 91.558 -38.354
582.069 91.581 -38.827
582.406 91.604 -39.312
582.742 91.627 -39.811
583.079 91.650 -40.322
583.415 91.672 -40.846
583.752 91.694 -41.383
584.088 91.715 -41.933
584.425 91.734 -42.496
584.761 91.752 -43.071
585.097 91.769 -43.658
585.434 91.784 -44.256
585.770 91.797 -44.863
586.107 91.809 -45.481
586.443 91.818 -46.107
586.780 91.825 -46.740
587.116 91.830 -47.380
587.453 91.833 -48.025
587.789 91.833 -48.674
588.126 91.830 -49.325
588.462 91.825 -49.977
588.799 91.817 -50.630
589.135 91.807 -51.280
589.471 91.794 -51.928
589.808 91.778 -52.571
590.144 91.760 -53.209
590.481 91.739 -53.840
590.817 91.716 -54.462
591.154 91.691 -55.075
591.490 91.663 -55.677
591.827 91.633 -56.267
592.163 91.601 -56.844
592.500 91.567 -57.407
592.836 91.531 -57.957
593.172 91.494 -58.490
593.509 91.455 -59.007
593.845 91.415 -59.507
594.182 91.374 -59.991
594.518 91.331 -60.458
594.855 91.288 -60.907
595.191 91.245 -61.338
595.528 91.201 -61.752
595.864 91.157 -62.149
596.201 91.113 -62.529
596.537 91.069 -62.893
596.873 91.026 -63.240
597.210 90.983 -63.573
597.546 90.941 -63.890
597.883 90.901 -64.194
598.219 90.861 -64.485
598.556 90.823 -64.764
598.892 90.786 -65.033
599.229 90.751 -65.292
599.565 90.718 -65.542
599.902 90.687 -65.785
600.238 90.657 -66.022
600.575 90.630 -66.255
600.911 90.605 -66.484
601.247 90.582 -66.711
601.584 90.561 -66.938
601.920 90.543 -67.166
602.257 90.526 -67.396
602.593 90.512 -67.629
602.930 90.500 -67.867
603.266 90.490 -68.111
603.603 90.482 -68.363
603.939 90.475 -68.624
604.276 90.471 -68.894
604.612 90.467 -69.175
604.948 90.466 -69.468
605.285 90.465 -69.775
605.621 90.466 -70.095
605.958 90.467 -70.430
606.294 90.470 -70.781
606.631 90.472 -71.147
606.967 90.475 -71.531
607.304 90.479 -71.932
607.640 90.482 -72.352
607.977 90.484 -72.790
608.313 90.487 -73.246
608.649 90.488 -73.720
608.986 90.489 -74.214
609.322 90.488 -74.725
609.659 90.486 -75.256
609.995 90.483 -75.804
610.332 90.477 -76.371
610.668 90.470 -76.955
611.005 90.461 -77.556
611.341 90.449 -78.172
611.678 90.435 -78.805
612.014 90.418 -79.451
612.350 90.399 -80.112
612.687 90.376 -80.784
613.023 90.350 -81.469
613.360 90.321 -82.164
613.696 90.289 -82.868
614.033 90.253 -83.580
614.369 90.214 -84.298
614.706 90.171 -85.021
615.042 90.124 -85.747
615.379 90.073 -86.475
615.715 90.018 -87.203
616.051 89.959 -87.930
616.388 89.896 -88.652
616.724 89.829 -89.368
617.061 89.757 -90.077
617.397 89.681 -90.775
617.734 89.601 -91.459
618.070 89.515 -92.127
618.407 89.425 -92.776
618.743 89.331 -93.402
619.080 89.231 -94.001
619.416 89.126 -94.570
619.753 89.016 -95.104
620.089 88.901 -95.599
620.425 88.781 -96.050
620.762 88.655 -96.451
621.098 88.524 -96.798
621.435 88.387 -97.084
621.771 88.245 -97.304
622.108 88.098 -97.453
622.444 87.946 -97.526
622.781 87.789 -97.515
623.117 87.627 -97.417
623.454 87.461 -97.227
623.790 87.291 -96.940
624.126 87.117 -96.552
624.463 86.942 -96.062
624.799 86.765 -95.465
625.136 86.587 -94.762
625.472 86.410 -93.953
625.809 86.235 -93.038
626.145 86.063 -92.019
626.482 85.897 -90.901
626.818 85.738 -89.688
627.155 85.588 -88.386
627.491 85.450 -87.004
627.827 85.324 -85.549
628.164 85.214 -84.032
628.500 85.121 -82.462
628.837 85.047 -80.851
629.173 84.993 -79.214
629.510 84.960 -77.560
629.846 84.948 -75.903
630.183 84.958 -74.256
630.519 84.988 -72.633
630.856 85.039 -71.044
631.192 85.108 -69.502
631.529 85.195 -68.018
631.865 85.297 -66.603
632.201 85.412 -65.265
632.538 85.538 -64.011
632.874 85.673 -62.848
633.211 85.816 -61.783
633.547 85.963 -60.819
633.884 86.114 -59.958
634.220 86.267 -59.202
634.557 86.419 -58.552
634.893 86.571 -58.006
635.229 86.721 -57.562
635.566 86.868 -57.219
635.902 87.011 -56.971
636.239 87.149 -56.815
636.575 87.282 -56.746
636.912 87.410 -56.758
637.248 87.533 -56.844
637.585 87.649 -57.000
637.921 87.759 -57.218
638.258 87.863 -57.492
638.594 87.962 -57.816
638.930 88.054 -58.182
639.267 88.140 -58.585
639.603 88.220 -59.018
639.940 88.294 -59.476
640.276 88.364 -59.952
640.613 88.428 -60.443
640.949 88.487 -60.941
641.286 88.542 -61.445
641.622 88.593 -61.948
641.959 88.640 -62.447
642.295 88.683 -62.938
642.632 88.723 -63.421
642.968 88.761 -63.891
643.304 88.797 -64.346
643.641 88.830 -64.785
643.977 88.863 -65.207
644.314 88.894 -65.611
644.650 88.925 -65.997
644.987 88.955 -66.363
645.323 88.986 -66.712
645.660 89.017 -67.043
645.996 89.049 -67.357
646.333 89.081 -67.656
646.669 89.116 -67.940
647.005 89.152 -68.211
647.342 89.189 -68.471
647.678 89.229 -68.722
648.015 89.270 -68.965
648.351 89.314 -69.203
648.688 89.360 -69.438
649.024 89.408 -69.671
649.361 89.458 -69.906
649.697 89.511 -70.143
650.034 89.565 -70.385
650.370 89.621 -70.634
650.706 89.679 -70.891
651.043 89.739 -71.159
651.379 89.799 -71.439
651.716 89.862 -71.732
652.052 89.925 -72.041
652.389 89.989 -72.365
652.725 90.054 -72.707
653.062 90.119 -73.067
653.398 90.184 -73.447
653.735 90.250 -73.846
654.071 90.315 -74.266
654.408 90.380 -74.707
654.744 90.444 -75.169
655.080 90.508 -75.654
655.417 90.571 -76.161
655.753 90.632 -76.689
656.090 90.693 -77.240
656.426 90.752 -77.814
656.763 90.809 -78.409
657.099 90.865 -79.027
657.436 90.919 -79.666
657.772 90.971 -80.327
658.109 91.021 -81.010
658.445 91.068 -81.713
658.781 91.114 -82.437
659.118 91.157 -83.182
659.454 91.197 -83.946
659.791 91.235 -84.729
660.127 91.271 -85.531
660.464 91.303 -86.351
660.800 91.332 -87.189
661.137 91.359 -88.043
661.473 91.382 -88.915
661.810 91.402 -89.801
662.146 91.419 -90.702
662.482 91.433 -91.617
662.819 91.443 -92.546
663.155 91.450 -93.486
663.492 91.453 -94.438
663.828 91.453 -95.400
664.165 91.448 -96.372
664.501 91.441 -97.352
664.838 91.429 -98.339
665.174 91.413 -99.332
665.511 91.394 -100.330
665.847 91.370 -101.332
666.183 91.342 -102.336
666.520 91.311 -103.342
666.856 91.275 -104.347
667.193 91.235 -105.351
667.529 91.191 -106.352
667.866 91.143 -107.349
668.202 91.090 -108.341
668.539 91.033 -109.325
668.875 90.972 -110.302
669.212 90.906 -111.268
669.548 90.837 -112.223
