* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 1:51:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_90_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12342.562 81.197 160.212
12342.899 81.197 160.218
12343.235 81.196 160.224
12343.572 81.195 160.230
12343.908 81.195 160.236
12344.245 81.194 160.242
12344.581 81.193 160.248
12344.918 81.193 160.253
12345.254 81.192 160.259
12345.591 81.191 160.265
12345.927 81.191 160.271
12346.264 81.190 160.276
12346.601 81.189 160.282
12346.937 81.189 160.287
12347.273 81.188 160.293
12347.609 81.187 160.298
12347.946 81.187 160.303
12348.282 81.186 160.309
12348.619 81.185 160.314
12348.955 81.185 160.319
12349.292 81.184 160.324
12349.628 81.184 160.330
12349.965 81.183 160.334
12350.301 81.182 160.340
12350.638 81.182 160.344
12350.974 81.181 160.349
12351.311 81.181 160.354
12351.647 81.180 160.359
12351.983 81.179 160.364
12352.320 81.179 160.368
12352.656 81.178 160.373
12352.993 81.178 160.377
12353.329 81.177 160.382
12353.666 81.177 160.386
12354.002 81.176 160.390
12354.339 81.176 160.395
12354.675 81.175 160.399
12355.012 81.174 160.403
12355.348 81.174 160.407
12355.685 81.173 160.411
12356.021 81.173 160.415
12356.357 81.172 160.418
12356.694 81.172 160.422
12357.030 81.171 160.426
12357.367 81.171 160.430
12357.703 81.170 160.433
12358.040 81.170 160.437
12358.376 81.169 160.440
12358.713 81.169 160.443
12359.049 81.168 160.447
12359.386 81.168 160.450
12359.722 81.167 160.453
12360.059 81.167 160.456
12360.395 81.166 160.459
12360.731 81.166 160.462
12361.067 81.166 160.465
12361.404 81.165 160.467
12361.740 81.165 160.470
12362.077 81.164 160.473
12362.414 81.164 160.475
12362.750 81.163 160.478
12363.087 81.163 160.480
12363.423 81.162 160.482
12363.760 81.162 160.484
12364.096 81.162 160.486
12364.433 81.161 160.488
12364.769 81.161 160.490
12365.105 81.160 160.492
12365.441 81.160 160.494
12365.778 81.159 160.495
12366.114 81.159 160.497
12366.451 81.159 160.498
12366.787 81.158 160.500
12367.124 81.158 160.501
12367.460 81.157 160.502
12367.797 81.157 160.503
12368.134 81.157 160.504
12368.470 81.156 160.505
12368.807 81.156 160.506
12369.143 81.155 160.507
12369.479 81.155 160.508
12369.815 81.155 160.508
12370.152 81.154 160.509
12370.488 81.154 160.509
12370.825 81.153 160.509
12371.161 81.153 160.510
12371.498 81.153 160.510
12371.834 81.152 160.510
12372.171 81.152 160.509
12372.507 81.152 160.509
12372.844 81.151 160.509
12373.181 81.151 160.508
12373.517 81.150 160.508
12373.854 81.150 160.507
12374.189 81.150 160.507
12374.526 81.149 160.506
12374.862 81.149 160.505
12375.199 81.149 160.504
12375.535 81.148 160.502
12375.872 81.148 160.501
12376.208 81.147 160.500
12376.545 81.147 160.498
12376.881 81.147 160.497
12377.218 81.146 160.495
12377.554 81.146 160.493
12377.891 81.146 160.491
12378.228 81.145 160.489
12378.563 81.145 160.487
12378.900 81.145 160.485
12379.236 81.144 160.483
12379.573 81.144 160.480
12379.909 81.143 160.478
12380.246 81.143 160.475
12380.582 81.143 160.472
12380.919 81.142 160.469
12381.255 81.142 160.466
12381.592 81.142 160.463
12381.928 81.141 160.459
12382.265 81.141 160.456
12382.601 81.141 160.453
12382.938 81.140 160.449
12383.273 81.140 160.445
12383.610 81.139 160.441
12383.947 81.139 160.437
12384.283 81.139 160.433
12384.620 81.138 160.429
12384.956 81.138 160.425
12385.293 81.138 160.420
12385.629 81.137 160.415
12385.966 81.137 160.411
12386.302 81.136 160.406
12386.639 81.136 160.401
12386.975 81.136 160.396
12387.312 81.135 160.390
12387.647 81.135 160.385
12387.984 81.135 160.379
12388.320 81.134 160.374
12388.657 81.134 160.368
12388.993 81.133 160.362
12389.330 81.133 160.356
12389.667 81.133 160.350
12390.003 81.132 160.343
12390.340 81.132 160.337
12390.676 81.131 160.330
12391.013 81.131 160.323
12391.349 81.131 160.317
12391.686 81.130 160.310
12392.021 81.130 160.302
12392.358 81.129 160.295
12392.694 81.129 160.288
12393.031 81.129 160.280
12393.367 81.128 160.272
12393.704 81.128 160.265
12394.040 81.127 160.257
12394.377 81.127 160.249
12394.714 81.126 160.240
12395.050 81.126 160.232
12395.387 81.126 160.223
12395.723 81.125 160.215
12396.060 81.125 160.206
12396.396 81.124 160.197
12396.732 81.124 160.188
12397.068 81.123 160.178
12397.405 81.123 160.169
12397.741 81.122 160.159
12398.078 81.122 160.150
12398.414 81.121 160.140
12398.751 81.121 160.130
12399.087 81.121 160.119
12399.424 81.120 160.109
12399.761 81.120 160.099
12400.097 81.119 160.088
12400.434 81.119 160.077
12400.770 81.118 160.066
12401.106 81.118 160.055
12401.442 81.117 160.044
12401.779 81.117 160.032
12402.115 81.116 160.021
12402.452 81.115 160.009
12402.788 81.115 159.997
12403.125 81.114 159.985
12403.461 81.114 159.973
12403.798 81.113 159.961
12404.134 81.113 159.948
12404.471 81.112 159.935
12404.807 81.112 159.923
12405.144 81.111 159.910
12405.480 81.111 159.896
12405.816 81.110 159.883
12406.153 81.109 159.870
12406.489 81.109 159.856
12406.826 81.108 159.842
12407.162 81.108 159.828
12407.499 81.107 159.814
12407.835 81.106 159.800
12408.172 81.106 159.785
12408.508 81.105 159.770
12408.845 81.105 159.756
12409.181 81.104 159.740
12409.518 81.103 159.725
12409.854 81.103 159.710
12410.190 81.102 159.694
12410.526 81.101 159.679
12410.863 81.101 159.663
12411.200 81.100 159.647
12411.536 81.099 159.631
12411.873 81.099 159.614
12412.209 81.098 159.598
12412.546 81.097 159.581
12412.882 81.097 159.564
12413.219 81.096 159.547
12413.555 81.095 159.530
12413.892 81.094 159.512
12414.228 81.094 159.495
12414.564 81.093 159.477
12414.900 81.092 159.459
12415.237 81.091 159.441
12415.573 81.091 159.422
12415.910 81.090 159.404
12416.247 81.089 159.385
12416.583 81.088 159.366
12416.920 81.088 159.347
12417.256 81.087 159.328
12417.593 81.086 159.308
12417.929 81.085 159.289
12418.266 81.084 159.269
12418.602 81.083 159.249
12418.938 81.083 159.229
12419.274 81.082 159.208
12419.611 81.081 159.188
12419.947 81.080 159.167
12420.284 81.079 159.146
12420.620 81.078 159.125
12420.957 81.077 159.104
12421.294 81.077 159.082
12421.630 81.076 159.060
12421.967 81.075 159.038
12422.303 81.074 159.016
12422.640 81.073 158.994
12422.976 81.072 158.971
12423.312 81.071 158.949
12423.648 81.070 158.926
12423.985 81.069 158.903
12424.321 81.068 158.880
12424.658 81.067 158.856
12424.994 81.066 158.833
12425.331 81.065 158.809
12425.667 81.064 158.784
12426.004 81.063 158.760
12426.340 81.062 158.736
12426.677 81.061 158.711
12427.014 81.060 158.686
12427.350 81.059 158.661
12427.687 81.058 158.636
12428.022 81.057 158.610
12428.359 81.056 158.584
12428.695 81.055 158.559
12429.032 81.054 158.532
12429.368 81.053 158.506
12429.705 81.052 158.480
12430.041 81.051 158.453
12430.378 81.049 158.426
12430.714 81.048 158.399
12431.051 81.047 158.371
12431.387 81.046 158.344
12431.724 81.045 158.316
12432.060 81.044 158.288
12432.396 81.043 158.260
12432.733 81.041 158.231
12433.069 81.040 158.203
12433.406 81.039 158.174
12433.742 81.038 158.145
12434.079 81.037 158.115
12434.415 81.035 158.086
12434.752 81.034 158.056
12435.088 81.033 158.026
12435.425 81.032 157.996
12435.761 81.030 157.966
12436.098 81.029 157.935
12436.434 81.028 157.904
12436.771 81.026 157.873
12437.106 81.025 157.842
12437.443 81.024 157.810
12437.780 81.023 157.778
12438.116 81.021 157.746
12438.453 81.020 157.714
12438.789 81.019 157.682
12439.126 81.017 157.649
12439.462 81.016 157.616
12439.799 81.014 157.583
12440.135 81.013 157.550
12440.472 81.012 157.516
12440.808 81.010 157.482
12441.145 81.009 157.448
12441.480 81.007 157.414
12441.817 81.006 157.379
12442.153 81.004 157.345
12442.490 81.003 157.310
12442.827 81.002 157.274
12443.163 81.000 157.239
12443.500 80.999 157.203
12443.836 80.997 157.167
12444.173 80.996 157.131
12444.509 80.994 157.095
12444.846 80.993 157.058
12445.182 80.991 157.021
12445.519 80.989 156.984
12445.854 80.988 156.947
12446.191 80.986 156.909
12446.527 80.985 156.871
12446.864 80.983 156.833
12447.200 80.982 156.794
12447.537 80.980 156.756
12447.873 80.978 156.717
12448.210 80.977 156.677
12448.547 80.975 156.638
12448.883 80.973 156.598
12449.220 80.972 156.559
12449.556 80.970 156.518
12449.893 80.968 156.478
12450.229 80.967 156.437
12450.565 80.965 156.396
12450.901 80.963 156.355
12451.238 80.962 156.313
12451.574 80.960 156.272
12451.911 80.958 156.230
12452.247 80.956 156.188
12452.584 80.955 156.145
12452.920 80.953 156.102
12453.257 80.951 156.059
12453.593 80.949 156.016
12453.930 80.948 155.972
12454.267 80.946 155.928
12454.603 80.944 155.884
12454.939 80.942 155.840
12455.275 80.940 155.795
12455.612 80.938 155.750
12455.948 80.937 155.705
12456.285 80.935 155.659
12456.621 80.933 155.614
12456.958 80.931 155.568
12457.294 80.929 155.521
12457.631 80.927 155.475
12457.967 80.925 155.428
12458.304 80.923 155.381
12458.640 80.921 155.333
12458.977 80.920 155.285
12459.313 80.918 155.237
12459.649 80.916 155.189
12459.986 80.914 155.140
12460.322 80.912 155.092
12460.659 80.910 155.042
12460.995 80.908 154.993
12461.332 80.906 154.943
12461.668 80.904 154.893
12462.005 80.902 154.843
12462.341 80.900 154.792
12462.678 80.898 154.741
12463.014 80.896 154.690
12463.351 80.893 154.638
12463.687 80.891 154.586
12464.023 80.889 154.534
12464.360 80.887 154.482
12464.696 80.885 154.429
12465.033 80.883 154.376
12465.369 80.881 154.323
12465.706 80.879 154.269
12466.042 80.877 154.215
12466.379 80.875 154.161
12466.715 80.872 154.106
12467.052 80.870 154.051
12467.388 80.868 153.996
12467.725 80.866 153.940
12468.061 80.864 153.884
12468.397 80.861 153.828
12468.733 80.859 153.772
12469.070 80.857 153.715
12469.406 80.855 153.658
12469.743 80.853 153.600
12470.080 80.850 153.542
12470.416 80.848 153.484
12470.753 80.846 153.426
12471.089 80.844 153.367
12471.426 80.841 153.308
12471.762 80.839 153.248
12472.099 80.837 153.188
12472.435 80.834 153.128
12472.771 80.832 153.068
12473.107 80.830 153.007
12473.444 80.827 152.946
12473.780 80.825 152.885
12474.117 80.823 152.823
12474.453 80.820 152.760
12474.790 80.818 152.698
12475.126 80.816 152.635
12475.463 80.813 152.572
12475.800 80.811 152.508
12476.136 80.808 152.444
12476.473 80.806 152.380
12476.809 80.804 152.315
12477.146 80.801 152.250
12477.481 80.799 152.185
12477.818 80.796 152.119
12478.154 80.794 152.053
12478.491 80.791 151.987
12478.827 80.789 151.920
12479.164 80.786 151.853
12479.500 80.784 151.785
12479.837 80.781 151.718
12480.173 80.779 151.649
12480.510 80.776 151.581
12480.847 80.774 151.512
12481.183 80.771 151.442
12481.520 80.769 151.373
12481.855 80.766 151.302
12482.192 80.764 151.232
12482.528 80.761 151.161
12482.865 80.759 151.090
12483.201 80.756 151.018
12483.538 80.753 150.946
12483.874 80.751 150.874
12484.211 80.748 150.801
12484.547 80.746 150.728
12484.884 80.743 150.654
12485.220 80.741 150.580
12485.557 80.738 150.505
12485.894 80.735 150.431
12486.229 80.733 150.355
12486.566 80.730 150.280
12486.902 80.727 150.204
12487.239 80.725 150.127
12487.575 80.722 150.051
12487.912 80.719 149.973
12488.248 80.717 149.896
12488.585 80.714 149.817
12488.921 80.711 149.739
12489.258 80.709 149.660
12489.594 80.706 149.581
12489.931 80.703 149.501
12490.267 80.700 149.421
12490.604 80.698 149.340
12490.939 80.695 149.259
12491.276 80.692 149.178
12491.613 80.689 149.096
12491.949 80.687 149.013
12492.286 80.684 148.931
12492.622 80.681 148.848
12492.959 80.678 148.764
12493.295 80.676 148.680
12493.632 80.673 148.595
12493.968 80.670 148.510
12494.305 80.667 148.425
12494.641 80.664 148.339
12494.978 80.662 148.253
12495.313 80.659 148.166
12495.650 80.656 148.079
12495.986 80.653 147.991
12496.323 80.650 147.903
12496.659 80.648 147.815
12496.996 80.645 147.726
12497.333 80.642 147.636
12497.669 80.639 147.546
12498.006 80.636 147.456
12498.342 80.633 147.365
12498.679 80.630 147.273
12499.015 80.627 147.181
12499.352 80.625 147.089
12499.688 80.622 146.996
12500.024 80.619 146.903
12500.360 80.616 146.809
12500.697 80.613 146.715
12501.033 80.610 146.620
12501.370 80.607 146.525
12501.706 80.604 146.429
12502.043 80.601 146.333
12502.380 80.598 146.236
12502.716 80.595 146.139
12503.053 80.593 146.042
12503.389 80.590 145.943
12503.726 80.587 145.844
12504.062 80.584 145.745
12504.398 80.581 145.646
12504.734 80.578 145.545
12505.071 80.575 145.445
12505.407 80.572 145.343
12505.744 80.569 145.241
12506.080 80.566 145.139
12506.417 80.563 145.036
12506.753 80.560 144.933
12507.090 80.557 144.829
12507.427 80.554 144.725
12507.763 80.551 144.620
12508.100 80.548 144.514
12508.436 80.545 144.408
12508.772 80.542 144.302
12509.108 80.539 144.194
12509.445 80.536 144.087
12509.781 80.533 143.979
12510.118 80.530 143.870
12510.454 80.527 143.760
12510.791 80.524 143.651
12511.127 80.521 143.540
12511.464 80.517 143.429
12511.800 80.514 143.318
12512.137 80.511 143.206
12512.473 80.508 143.093
12512.810 80.505 142.980
12513.146 80.502 142.866
12513.482 80.499 142.752
12513.819 80.496 142.637
12514.155 80.493 142.521
12514.492 80.490 142.406
12514.828 80.487 142.289
12515.165 80.484 142.172
12515.501 80.481 142.054
12515.838 80.477 141.935
12516.174 80.474 141.816
12516.511 80.471 141.697
12516.847 80.468 141.577
12517.184 80.465 141.456
12517.520 80.462 141.334
12517.856 80.459 141.213
12518.192 80.456 141.090
12518.529 80.453 140.967
12518.866 80.449 140.843
12519.202 80.446 140.719
12519.539 80.443 140.594
12519.875 80.440 140.468
12520.212 80.437 140.342
12520.548 80.434 140.215
12520.885 80.431 140.087
12521.221 80.428 139.959
12521.558 80.424 139.830
12521.894 80.421 139.701
12522.230 80.418 139.571
12522.566 80.415 139.440
12522.903 80.412 139.309
12523.239 80.409 139.177
12523.576 80.406 139.044
12523.913 80.402 138.911
12524.249 80.399 138.777
12524.586 80.396 138.643
12524.922 80.393 138.508
12525.259 80.390 138.372
12525.595 80.387 138.235
12525.932 80.383 138.098
12526.268 80.380 137.960
12526.604 80.377 137.822
12526.940 80.374 137.683
12527.277 80.371 137.543
12527.613 80.368 137.402
12527.950 80.364 137.261
12528.286 80.361 137.119
12528.623 80.358 136.977
12528.960 80.355 136.833
12529.296 80.352 136.690
12529.633 80.349 136.545
12529.969 80.345 136.400
12530.306 80.342 136.254
12530.642 80.339 136.107
12530.979 80.336 135.960
12531.314 80.333 135.812
12531.651 80.329 135.663
12531.987 80.326 135.513
12532.324 80.323 135.363
12532.660 80.320 135.212
12532.997 80.317 135.061
12533.333 80.314 134.908
12533.670 80.310 134.755
12534.006 80.307 134.601
12534.343 80.304 134.447
12534.680 80.301 134.292
12535.016 80.298 134.135
12535.353 80.294 133.979
12535.688 80.291 133.821
12536.025 80.288 133.663
12536.361 80.285 133.504
12536.698 80.282 133.344
12537.034 80.278 133.184
12537.371 80.275 133.023
12537.707 80.272 132.861
12538.044 80.269 132.698
12538.380 80.266 132.535
12538.717 80.263 132.371
12539.053 80.259 132.206
12539.390 80.256 132.040
12539.726 80.253 131.874
12540.062 80.250 131.706
12540.399 80.247 131.538
12540.735 80.243 131.369
12541.072 80.240 131.200
12541.408 80.237 131.030
12541.745 80.234 130.858
12542.081 80.231 130.687
12542.418 80.228 130.514
12542.754 80.224 130.340
12543.091 80.221 130.166
12543.427 80.218 129.991
12543.764 80.215 129.815
12544.100 80.212 129.638
12544.437 80.208 129.461
12544.772 80.205 129.283
12545.109 80.202 129.104
12545.446 80.199 128.924
12545.782 80.196 128.743
12546.119 80.193 128.562
12546.455 80.189 128.379
12546.792 80.186 128.196
12547.128 80.183 128.012
12547.465 80.180 127.827
12547.801 80.177 127.642
12548.138 80.174 127.455
12548.474 80.171 127.268
12548.811 80.167 127.080
12549.146 80.164 126.891
12549.483 80.161 126.701
12549.819 80.158 126.510
12550.156 80.155 126.319
12550.493 80.152 126.127
12550.829 80.148 125.934
12551.166 80.145 125.740
12551.502 80.142 125.545
12551.839 80.139 125.349
12552.175 80.136 125.152
12552.512 80.133 124.955
12552.848 80.130 124.757
12553.185 80.127 124.558
12553.521 80.123 124.357
12553.857 80.120 124.157
12554.193 80.117 123.955
12554.530 80.114 123.752
12554.866 80.111 123.549
12555.203 80.108 123.344
12555.539 80.105 123.139
12555.876 80.102 122.933
12556.213 80.098 122.726
12556.549 80.095 122.518
12556.886 80.092 122.309
12557.222 80.089 122.099
12557.559 80.086 121.889
12557.895 80.083 121.677
12558.231 80.080 121.465
12558.567 80.077 121.251
12558.904 80.074 121.037
12559.240 80.071 120.822
12559.577 80.068 120.606
12559.913 80.065 120.389
12560.250 80.061 120.171
12560.586 80.058 119.953
12560.923 80.055 119.733
12561.259 80.052 119.512
12561.596 80.049 119.291
12561.933 80.046 119.069
12562.269 80.043 118.845
12562.605 80.040 118.621
12562.941 80.037 118.396
12563.278 80.034 118.170
12563.614 80.031 117.943
12563.951 80.028 117.715
12564.287 80.025 117.486
12564.624 80.022 117.256
12564.960 80.019 117.025
12565.297 80.016 116.793
12565.633 80.013 116.561
12565.970 80.010 116.327
12566.306 80.007 116.092
12566.643 80.004 115.857
12566.979 80.001 115.620
12567.315 79.998 115.383
12567.652 79.995 115.144
12567.988 79.992 114.905
12568.325 79.989 114.665
12568.661 79.986 114.423
12568.998 79.983 114.181
12569.334 79.980 113.938
12569.671 79.977 113.694
12570.007 79.974 113.449
12570.344 79.971 113.202
12570.680 79.968 112.955
12571.017 79.965 112.707
12571.353 79.962 112.458
12571.689 79.959 112.208
12572.026 79.956 111.957
12572.362 79.953 111.705
12572.699 79.951 111.452
12573.035 79.948 111.198
12573.372 79.945 110.944
12573.708 79.942 110.688
12574.045 79.939 110.431
12574.381 79.936 110.173
12574.718 79.933 109.914
12575.054 79.930 109.654
12575.391 79.927 109.393
12575.727 79.924 109.131
12576.063 79.922 108.869
12576.399 79.919 108.605
12576.736 79.916 108.340
12577.072 79.913 108.074
12577.409 79.910 107.807
12577.746 79.907 107.539
12578.082 79.904 107.271
12578.419 79.902 107.001
12578.755 79.899 106.730
12579.092 79.896 106.458
12579.428 79.893 106.185
12579.765 79.890 105.911
12580.101 79.887 105.636
12580.438 79.885 105.360
12580.773 79.882 105.083
12581.110 79.879 104.805
12581.446 79.876 104.526
12581.783 79.874 104.246
12582.119 79.871 103.965
12582.456 79.868 103.683
12582.792 79.865 103.400
12583.129 79.862 103.116
12583.466 79.860 102.831
12583.802 79.857 102.545
12584.139 79.854 102.258
12584.475 79.851 101.970
12584.812 79.849 101.680
12585.147 79.846 101.390
12585.484 79.843 101.099
12585.820 79.841 100.807
12586.157 79.838 100.513
12586.493 79.835 100.219
12586.830 79.832 99.924
12587.166 79.830 99.627
12587.503 79.827 99.330
12587.839 79.824 99.031
12588.176 79.822 98.732
12588.513 79.819 98.431
12588.849 79.816 98.130
12589.186 79.814 97.827
12589.521 79.811 97.523
12589.858 79.808 97.219
12590.194 79.806 96.913
12590.531 79.803 96.606
12590.867 79.801 96.298
12591.204 79.798 95.990
12591.540 79.795 95.680
12591.877 79.793 95.369
12592.213 79.790 95.057
